temp,pressure,ax,ay,az,gx,gy,gz,mx,my,mz,nano,t
-999,-999,-999,-999,-999,-999,-999,-999,2,2059.560243
-999,-999,-999,-999,-999,-999,-999,-999,3,4119.624569
-999,-999,-999,-999,-999,-999,-999,-999,4,6180.192716
-999,-999,-999,-999,-999,-999,-999,-999,5,8241.266379
-999,-999,-999,-999,-999,-999,-999,-999,6,10302.845286
-999,-999,-999,-999,-999,-999,-999,-999,7,12364.929732
-999,-999,-999,-999,-999,-999,-999,-999,8,14427.51944
-999,-999,-999,-999,-999,-999,-999,-999,9,16490.623276
-999,-999,-999,-999,-999,-999,-999,-999,10,18554.232371
-999,-999,-999,-999,-999,-999,-999,-999,11,20618.346901999997
